,Unnamed: 0,P_gt,bin_P_gt,H_hru,Pressure_CAES,heat_caes,cold_caes,maximum_cold_caes,maximum_heat_caes,H_gb,H_ac,C_ac,H_hp,P_hp_H,P_hp_C,C_hp,bin_HP_H,bin_HP_C,Grid,CAES,P_hp,Wind Power,PV Power,Electricity,Heating,Cooling,Temperature,timestep,Day,caes_heat_cool
8254,22,1.4210854715202004e-14,0.0,1.7053025658242404e-14,49.83677693307211,304.0,0.0,0.0,304.0,-1.4210854715202004e-14,0.0,0.0,90.2000000000001,30.0666666666667,0.0,0.0,1.0,0.0,1668.8666666666668,-800.0,30.0666666666667,0.0,0.0,838.8,394.2000000000001,0.0,9.95,22,344,1.0
8255,23,-1.4210854715202004e-14,0.0,-1.7053025658242404e-14,53.41838846653606,304.0,0.0,0.0,304.0,1.4210854715202004e-14,0.0,0.0,76.60000000000002,25.53333333333334,0.0,0.0,1.0,0.0,1577.7333333333331,-800.0,25.53333333333334,0.0,0.0,752.2,380.6,0.0,9.4,23,344,1.0
8280,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,70.33333333333333,0.0,0.0,1.0,0.0,681.158816744691,-0.0,70.33333333333333,3.574516588642381,0.0,614.4,211.0,0.0,6.65,0,346,0.0
8281,1,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.6,76.53333333333333,0.0,0.0,1.0,0.0,646.2713752629079,-0.0,76.53333333333333,2.861958070425401,0.0,572.6,229.6,0.0,6.65,1,346,0.0
8282,2,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.6,80.86666666666666,0.0,0.0,1.0,0.0,625.4851889544744,-0.0,80.86666666666666,6.981477712192143,0.0,551.5999999999999,242.6,0.0,6.8,2,346,0.0
8283,3,0.0,0.0,0.0,56.99999999999999,251.6000000000001,0.0,0.0,255.975045913492,0.0,0.0,0.0,-1.4210854715202006e-13,-4.7369515717340014e-14,0.0,0.0,1.0,0.0,1209.368999846265,-673.6185418776105,-4.7369515717340014e-14,15.849542031345406,0.0,551.5999999999999,251.6,0.0,6.95,3,346,0.9829083108555416
8284,4,0.0,0.0,0.0,59.96425480861686,258.4000000000001,0.0,0.0,262.20729186364946,0.0,0.0,0.0,-1.1368683772161605e-13,-3.7895612573872014e-14,0.0,0.0,1.0,0.0,1222.4620142726117,-690.019189114867,-3.7895612573872014e-14,19.157174842255248,0.0,551.5999999999999,258.4,0.0,7.05,4,346,0.9854798398755852
8285,5,0.0,0.0,0.0,63.008624612061205,217.6277889695868,0.0,0.0,222.0225890776061,0.0,0.0,0.0,45.57221103041323,15.190737010137742,0.0,0.0,1.0,0.0,1168.1650437035928,-584.2699712568583,15.190737010137742,22.89566456340321,0.0,591.5999999999999,263.2,0.0,7.15,5,346,0.9802056172469764
8286,6,0.0,0.0,0.0,65.53642345832655,294.8179099162783,0.0,0.0,294.8179099162783,0.0,0.0,0.0,164.7820900837217,54.927363361240566,0.0,0.0,1.0,0.0,1533.1426372418557,-775.8366050428377,54.927363361240566,10.421331162222677,0.0,712.8,459.6,0.0,7.1,6,346,1.0
8287,7,1046.8705766043445,1.0,1256.2446919252131,69.00000000000004,0.0,0.0,0.0,0.0,-1.7053025658242404e-13,0.0,0.0,225.75530807478705,75.25176935826234,0.0,0.0,1.0,0.0,-0.0,-0.0,75.25176935826234,1.9811927539181784,0.0,973.6,1482.0,0.0,7.25,7,346,0.0
8288,8,716.5000000000001,1.0,859.8000000000001,69.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,432.5920008141662,-0.0,0.0,1.5079991858335022,0.0,1150.6,859.8000000000001,0.0,7.55,8,346,0.0
8289,9,666.1666666666666,1.0,799.4,69.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,481.2518556211413,-0.0,0.0,6.981477712192143,0.0,1154.4,799.4,0.0,7.65,9,346,0.0
8290,10,329.3333333333334,1.0,395.2000000000001,69.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,682.118203540861,-0.0,0.0,28.596132709139017,16.152330416666665,1056.2,395.2000000000001,0.0,8.65,10,346,0.0
8291,11,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,232.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1333.0944754166665,-0.0,0.0,21.6,13.505524583333331,1368.1999999999998,232.8,0.0,10.3,11,346,0.0
8292,12,323.83333333333366,1.0,388.6000000000004,68.99999999999999,0.0,0.0,0.0,0.0,-3.410605131648481e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1011.4508412494058,-0.0,0.0,7.597150417260326,36.918675,1379.8,388.6,0.0,11.7,12,346,0.0
8293,13,0.0,0.0,0.0,68.99999999999997,0.0,0.0,227.8466801460192,0.0,229.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,355.4920377855358,774.9626997144642,0.0,6.400000000000001,12.7452625,1149.6,229.8,0.0,12.8,13,346,0.0
8294,14,0.0,0.0,0.0,59.51601823219422,0.0,0.0,0.0,0.0,112.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1135.0936477623145,-0.0,0.0,9.659108487685735,22.647243750000005,1167.4,112.6,0.0,13.5,14,346,0.0
8295,15,0.0,0.0,0.0,59.516018232194206,0.0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1118.7437719824954,-0.0,0.0,40.71597801750458,34.340250000000005,1193.8,78.8,0.0,14.0,15,346,0.0
8296,16,0.0,0.0,0.0,59.5160182321942,0.0,0.0,8.484393650117834e-12,0.0,188.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1162.5021131210283,-0.0,0.0,89.7810706289436,16.91681625,1269.2,188.4,0.0,14.1,16,346,0.0
8297,17,209.5,1.0,251.4,59.51601823219384,0.0,0.0,0.0,0.0,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,837.6344518710564,-0.0,0.0,89.7810706289436,15.8844775,1152.8,251.4,0.0,13.7,17,346,0.0
8298,18,247.8333333333333,1.0,297.4,59.51601823219384,0.0,0.0,238.5162840249988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105.19601736891332,799.999999999972,0.0,83.3706492977814,0.0,1236.4,297.4,0.0,13.0,18,346,0.0
8299,19,311.5,1.0,373.8,49.83677693307215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,701.8271320985141,-0.0,0.0,77.27286790148588,0.0,1090.6,373.8,0.0,12.4,19,346,0.0
8300,20,519.3333333333334,1.0,623.2,49.836776933072144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,218.04045050546165,-0.0,0.0,107.22621616120492,0.0,844.5999999999999,623.2,0.0,12.1,20,346,0.0
8301,21,481.1666666666667,1.0,577.4,49.836776933072144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,228.42413325191663,-0.0,0.0,139.60920008141667,0.0,849.2,577.4,0.0,11.8,21,346,0.0
8302,22,0.0,0.0,0.0,49.83677693307213,304.0,0.0,0.0,304.0,0.0,0.0,0.0,96.60000000000002,32.2,0.0,0.0,1.0,0.0,1469.3907999185835,-800.0,32.2,139.60920008141667,0.0,776.8000000000001,400.6,0.0,11.4,22,346,1.0
8303,23,0.0,0.0,0.0,53.41838846653608,303.9999999999987,0.0,0.0,303.9999999999987,0.0,0.0,0.0,557.2000000000014,185.7333333333338,0.0,0.0,1.0,0.0,1423.4886355926424,-799.9999999999966,185.7333333333338,241.2446977406879,0.0,678.9999999999999,861.2,0.0,11.1,23,346,1.0
8304,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.39999999999998,55.79999999999999,0.0,0.0,1.0,0.0,245.48862202320396,-0.0,55.79999999999999,374.5113779767961,0.0,564.2,167.39999999999998,0.0,10.8,0,347,0.0
8305,1,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,59.66666666666666,0.0,0.0,1.0,0.0,-8.243530768708723,-0.0,59.66666666666666,594.7101974353753,0.0,526.8,179.0,0.0,10.3,1,347,0.0
8306,2,0.0,0.0,0.0,57.0,193.80000000000015,0.0,0.0,193.80000000000015,-1.7053025658242404e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,178.6000000000005,-510.00000000000045,0.0,800.0,0.0,468.6,193.8,0.0,9.6,2,347,1.0
8307,3,0.0,0.0,0.0,59.1649998495548,208.6000000000001,0.0,0.0,233.2228367710323,-1.4210854715202006e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262.34430729219025,-613.7443072921902,0.0,800.0,0.0,448.6,208.6,0.0,9.0,3,347,0.8944235602656452
8308,4,0.0,0.0,0.0,61.836776933072265,221.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,448.6,-800.0,0.0,800.0,0.0,448.6,221.0,0.0,8.65,4,347,0.7269736842105263
8309,5,0.0,0.0,0.0,65.4183884665362,304.0,0.0,0.0,304.0,0.0,0.0,0.0,41.200000000000045,13.733333333333348,0.0,0.0,1.0,0.0,549.7333333333333,-800.0,13.733333333333348,800.0,0.0,536.0,345.20000000000005,0.0,8.3,5,347,1.0
8310,6,0.0,0.0,0.0,69.00000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,198.0,0.0,0.0,1.0,0.0,100.79999999999995,-0.0,198.0,800.0,0.0,702.8,594.0,0.0,7.95,6,347,0.0
8311,7,584.2629563936301,1.0,701.1155476723561,69.00000000000011,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,0.0,0.0,694.2844523276441,231.42815077588136,0.0,0.0,1.0,0.0,-0.0,-0.0,231.42815077588136,666.9651943822512,0.0,1019.8,1395.4,0.0,7.65,7,347,0.0
8312,8,535.3333333333334,1.0,642.4,69.00000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,361.770798561639,-0.0,0.0,222.6958681050276,0.0,1119.8,642.4,0.0,7.4,8,347,0.0
8313,9,631.1666666666666,1.0,757.4,69.00000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,425.5213854399889,-0.0,0.0,96.5119478933442,0.0,1153.1999999999998,757.4,0.0,7.4,9,347,0.0
8314,10,415.0,1.0,498.0,69.00000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,604.2536576616883,-0.0,0.0,130.97610421331166,17.570238125000003,1167.8,498.0,0.0,8.05,10,347,0.0
8315,11,363.166666666667,1.0,435.8000000000004,69.00000000000006,0.0,0.0,0.0,0.0,-3.979039320256561e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,677.8218630410388,-0.0,0.0,157.99698758396084,18.21448270833333,1217.2,435.8,0.0,9.05,11,347,0.0
8316,12,1500.0,1.0,1800.0,69.00000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59999999999992,39.19999999999997,0.0,0.0,1.0,0.0,-180.93818151969265,-0.0,39.19999999999997,118.70547526969266,35.83270625,1434.4,1917.6,0.0,9.95,12,347,0.0
8317,13,1053.8333333333337,1.0,1264.6,69.00000000000003,0.0,0.0,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,256.5141695773118,-0.0,0.0,103.57109708935477,46.4814,1460.4,1264.6,0.0,10.8,13,347,0.0
8318,14,464.6666666666672,1.0,557.6000000000006,69.00000000000001,0.0,0.0,0.0,0.0,-5.684341886080801e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,747.9634687699295,-0.0,0.0,22.89566456340321,38.0742,1273.6,557.6,0.0,11.4,14,347,0.0
8319,15,297.16666666666697,1.0,356.6000000000004,69.0,0.0,0.0,0.0,0.0,-3.410605131648481e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,912.7781000339232,-0.0,0.0,0.1628332994097293,39.6924,1249.8,356.6,0.0,11.6,15,347,0.0
8320,16,483.00000000000006,1.0,579.6,68.99999999999999,0.0,0.0,233.67415470538725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,245.6704440002716,800.0,0.0,0.0013026663952778,20.72825333333333,1549.4,579.6,0.0,11.6,16,347,0.0
8321,17,453.6666666666667,1.0,544.4,59.32075870087797,0.0,0.0,222.08556356811783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255.4366931435909,774.9626997144726,0.0,0.1187054752696927,5.415235000000001,1489.6,544.4,0.0,11.1,17,347,0.0
8322,18,369.33333333333377,1.0,443.2000000000005,49.83677693307216,0.0,0.0,0.0,0.0,-5.115907697472721e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1043.7497930660154,-0.0,0.0,1.1168736006513338,0.0,1414.2000000000005,443.2,0.0,10.4,18,347,0.0
8323,19,741.0000000000001,1.0,889.2000000000002,49.83677693307215,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,803.4642784449419,-0.0,0.0,5.335721555058007,0.0,1549.8,889.2,0.0,9.85,19,347,0.0
8324,20,621.3333333333334,1.0,745.6,49.836776933072144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,509.8666666666665,-0.0,0.0,6.400000000000001,0.0,1137.6,745.6,0.0,9.55,20,347,0.0
8325,21,520.5,1.0,624.6,49.836776933072144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,552.1920008141665,-0.0,0.0,1.5079991858335022,0.0,1074.2,624.6,0.0,9.2,21,347,0.0
8326,22,0.0,0.0,0.0,49.83677693307213,303.9999999999985,0.0,0.0,303.9999999999985,0.0,0.0,0.0,388.2000000000015,129.4000000000005,0.0,0.0,1.0,0.0,1719.5482597191092,-799.9999999999961,129.4000000000005,5.851740280887444,0.0,796.0,692.2,0.0,8.85,22,347,1.0
8327,23,0.0,0.0,0.0,53.41838846653606,304.0,0.0,0.0,304.0,0.0,0.0,0.0,418.2000000000001,139.4,0.0,0.0,1.0,0.0,1647.314227559536,-800.0,139.4,42.68577244046407,0.0,750.6,722.2,0.0,8.55,23,347,1.0
8328,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.6880521066559,-0.0,0.0,96.5119478933442,0.0,542.2,0.0,0.0,8.25,0,348,0.0
8329,1,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0289029106451,-0.0,0.0,103.57109708935477,0.0,551.5999999999999,0.0,0.0,8.05,1,348,0.0
8330,2,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,13.8,0.0,0.0,1.0,0.0,441.8075717484225,-0.0,13.8,114.79242825157748,0.0,542.8,41.4,0.0,7.95,2,348,0.0
8331,3,0.0,0.0,0.0,56.99999999999999,74.60000000000014,0.0,0.0,292.4228367710272,0.0,0.0,0.0,-1.4210854715202006e-13,-4.7369515717340014e-14,0.0,0.0,1.0,0.0,1127.8763822383453,-769.5337809763873,-4.7369515717340014e-14,153.257398738042,0.0,511.6,74.6,0.0,7.85,3,348,0.2551100345778172
8332,4,0.0,0.0,0.0,60.43278807886605,209.20000000000027,0.0,0.0,209.2000000000003,0.0,0.0,0.0,-2.842170943040401e-13,-9.473903143468003e-14,0.0,0.0,1.0,0.0,926.6264175602864,-550.5263157894744,-9.473903143468003e-14,188.4998982291879,0.0,564.6,209.2,0.0,7.8,4,348,1.0
8333,5,0.0,0.0,0.0,62.79575362653518,229.40000000000032,0.0,0.0,229.40000000000032,0.0,0.0,0.0,-3.1263880373444413e-13,-1.0421293457814802e-13,0.0,0.0,1.0,0.0,962.8150877907168,-603.6842105263166,-1.0421293457814802e-13,288.4691227355996,0.0,647.6,229.4,0.0,7.8,5,348,1.0
8334,6,-2.8421709430404014e-14,0.0,-3.4106051316484814e-14,65.41838846653613,304.0,0.0,0.0,304.0,2.8421709430404014e-14,0.0,0.0,239.0,79.66666666666666,0.0,0.0,1.0,0.0,1427.1263450709002,-800.0,79.66666666666666,267.54032159576644,0.0,815.0,543.0,0.0,7.75,6,348,1.0
8335,7,814.4077132583136,1.0,977.2892559099764,69.00000000000006,0.0,0.0,0.0,0.0,1.1368683772161605e-13,0.0,0.0,401.7107440900236,133.90358136334115,0.0,0.0,1.0,0.0,-0.0,-0.0,133.90358136334115,222.6958681050276,0.0,903.2,1379.0,0.0,7.7,7,348,0.0
8336,8,653.2380952380954,1.0,783.8857142857145,69.00000000000004,0.0,0.0,0.0,0.0,8.526512829121202e-14,0.0,0.0,125.51428571428542,41.838095238095136,0.0,0.0,1.0,0.0,-0.0,-0.0,41.838095238095136,274.3999999999999,0.0,885.8000000000002,909.4,0.0,7.7,8,348,0.0
8337,9,494.60863791883537,1.0,593.5303655026024,69.00000000000003,0.0,0.0,0.0,0.0,2.8421709430404014e-14,0.0,0.0,97.86963449739751,32.62321149913251,0.0,0.0,1.0,0.0,-0.0,-0.0,32.62321149913251,446.8145735802971,0.0,908.8,691.4,0.0,8.1,9,348,0.0
8338,10,351.4270044642857,1.0,421.7124053571428,69.00000000000001,0.0,0.0,0.0,0.0,5.684341886080803e-14,0.0,0.0,306.48759464285706,102.162531547619,0.0,0.0,1.0,0.0,-0.0,-0.0,102.162531547619,800.0,58.135527083333336,1107.4,728.1999999999999,0.0,9.65,10,348,0.0
8339,11,302.8333333333333,1.0,363.4,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.15152916666676,-0.0,0.0,800.0,102.2151375,1258.2,363.4,0.0,11.7,11,348,0.0
8340,12,1131.0,1.0,1357.2,68.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-389.3730250000002,-0.0,0.0,800.0,67.57302499999999,1609.1999999999998,1357.2,0.0,13.2,12,348,0.0
8341,13,644.5000000000001,1.0,773.4000000000001,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.00785833333339,-0.0,0.0,800.0,120.29214166666668,1605.8000000000002,773.4000000000001,0.0,14.3,13,348,0.0
8342,14,0.0,0.0,0.0,68.99999999999999,0.0,0.0,0.0,0.0,211.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,359.269875,-0.0,0.0,800.0,158.530125,1317.8,211.8,0.0,15.2,14,348,0.0
8343,15,0.0,0.0,0.0,68.99999999999997,0.0,0.0,0.0,0.0,153.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,280.02740000000006,-0.0,0.0,800.0,165.37260000000003,1245.4,153.4,0.0,15.8,15,348,0.0
8344,16,0.0,0.0,0.0,68.99999999999996,0.0,0.0,0.0,0.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,636.0863999999999,-0.0,0.0,800.0,103.7136,1539.8,61.8,0.0,15.9,16,348,0.0
8345,17,0.0,0.0,0.0,68.99999999999994,0.0,0.0,236.99668882857367,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.97498792547094,774.962699714464,0.0,527.8716873600652,40.590625,1374.4,74.0,0.0,15.5,17,348,0.0
8346,18,304.5,1.0,365.4,59.51601823219418,0.0,0.0,243.7042797246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.17217585996332,800.0,0.0,325.72782414003666,0.0,1448.4,365.4,0.0,14.5,18,348,0.0
8347,19,304.1666666666667,1.0,365.0,49.83677693307215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,996.0333333333332,-0.0,0.0,274.3999999999999,0.0,1574.6,365.0,0.0,13.7,19,348,0.0
8348,20,259.83333333333337,0.9999999999999996,311.8,49.836776933072144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,594.4552886898705,-0.0,0.0,374.5113779767961,0.0,1228.8,311.8,0.0,13.4,20,348,0.0
8349,21,462.66666666666674,1.0,555.2,49.83677693307214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,132.0940497998506,-0.0,0.0,571.8392835334826,0.0,1166.6,555.2,0.0,13.1,21,348,0.0
8350,22,-1.4210854715202004e-14,0.0,-1.7053025658242404e-14,49.83677693307213,303.9999999999985,0.0,0.0,303.9999999999985,1.4210854715202004e-14,0.0,0.0,44.40000000000151,14.800000000000503,0.0,0.0,1.0,0.0,1015.5522898432696,-799.9999999999961,14.800000000000503,744.8477101567272,0.0,945.6,348.40000000000003,0.0,12.8,22,348,1.0
8351,23,-2.8421709430404014e-14,0.0,-3.4106051316484814e-14,53.41838846653606,304.0,0.0,0.0,304.0,2.8421709430404014e-14,0.0,0.0,79.19999999999999,26.399999999999995,0.0,0.0,1.0,0.0,1134.7283126399348,-800.0,26.399999999999995,527.8716873600652,0.0,836.2,383.2,0.0,12.5,23,348,1.0
8352,0,0.0,0.0,0.0,57.0,27.200000000000276,0.0,0.0,304.0,0.0,0.0,0.0,-2.700062395888381e-13,-9.000207986294603e-14,0.0,0.0,1.0,0.0,1040.262365153674,-800.0,-9.000207986294603e-14,427.9376348463261,0.0,668.2,27.200000000000003,0.0,12.1,0,349,0.0894736842105272
8353,1,0.0,0.0,0.0,60.58161153346394,0.0,0.0,0.0,123.02283677102848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.406672445854,-323.7443072921802,0.0,427.9376348463261,0.0,654.5999999999999,0.0,0.0,11.7,1,349,0.0
8354,2,0.0,0.0,0.0,61.83677693307223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.955302259312,-0.0,0.0,241.2446977406879,0.0,636.1999999999999,0.0,0.0,11.3,2,349,0.0
8355,3,0.0,0.0,0.0,61.836776933072215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.19079991858325,-0.0,0.0,139.60920008141667,0.0,638.8,0.0,0.0,10.9,3,349,0.0
8356,4,0.0,0.0,0.0,61.8367769330722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.9047018115203,-0.0,0.0,68.69529818847954,0.0,631.5999999999999,0.0,0.0,10.6,4,349,0.0
8357,5,0.0,0.0,0.0,61.83677693307219,4.200000000000273,0.0,0.0,304.0,0.0,0.0,0.0,-2.7267077484793845e-13,-9.089025828264614e-14,0.0,0.0,1.0,0.0,1501.7618155912885,-800.0,-9.089025828264614e-14,14.838184408711582,0.0,716.5999999999999,4.2,0.0,10.4,5,349,0.0138157894736851
8358,6,0.0,0.0,0.0,65.41838846653613,123.20000000000029,0.0,0.0,304.0,0.0,0.0,0.0,-2.700062395888381e-13,-9.000207986294603e-14,0.0,0.0,1.0,0.0,1487.0035009159371,-800.0,-9.000207986294603e-14,4.396499084062691,0.0,691.4,123.2,0.0,10.2,6,349,0.4052631578947377
8359,7,686.8333333333334,1.0,824.2,69.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,128.56666666666672,-0.0,0.0,6.400000000000001,0.0,821.8000000000001,824.2,0.0,9.95,7,349,0.0
8360,8,378.33333333333337,1.0,454.00000000000006,69.00000000000004,0.0,0.0,0.0,0.0,-5.684341886080803e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,449.8047085962412,-0.0,0.0,2.861958070425401,0.0,831.0,454.0,0.0,9.8,8,349,0.0
8361,9,415.6666666666667,1.0,498.8,69.00000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.2164597326819,-0.0,0.0,1.1168736006513338,0.0,831.0,498.8,0.0,9.8,9,349,0.0
8362,10,0.0,0.0,0.0,69.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.6,73.86666666666666,0.0,0.0,1.0,0.0,832.3135347878077,-0.0,73.86666666666666,6.981477712192143,30.171654166666663,795.5999999999999,221.6,0.0,10.7,10,349,0.0
8363,11,0.0,0.0,0.0,69.00000000000001,0.0,0.0,0.0,0.0,155.2000000000025,0.0,0.0,-2.501110429875553e-12,-8.337034766251842e-13,0.0,0.0,1.0,0.0,584.8593681440389,-0.0,-8.337034766251842e-13,27.091390189293712,50.04924166666667,662.0,155.2,0.0,12.1,11,349,0.0
8364,12,897.1666666666667,1.0,1076.6,69.0,0.0,0.0,0.0,0.0,-5.684341886080803e-14,0.0,0.0,-1.7053025658242404e-13,-5.684341886080803e-14,0.0,0.0,1.0,0.0,-102.52678857537842,-0.0,-5.684341886080803e-14,14.838184408711582,53.3219375,862.8,1076.6,0.0,13.3,12,349,0.0
8365,13,335.1666666666669,1.0,402.2000000000003,69.0,0.0,0.0,0.0,0.0,-2.842170943040401e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,448.85136177827513,-0.0,0.0,5.335721555058007,81.64625000000001,871.0,402.2,0.0,14.3,13,349,0.0
8366,14,0.0,0.0,0.0,68.99999999999999,0.0,0.0,0.0,0.0,145.60000000000045,0.0,0.0,-4.547473508864641e-13,-1.5158245029548806e-13,0.0,0.0,1.0,0.0,727.7330348056176,-0.0,-1.5158245029548806e-13,0.6669651943822509,43.400000000000006,771.8000000000001,145.6,0.0,15.0,14,349,0.0
8367,15,0.0,0.0,0.0,68.99999999999999,0.0,0.0,0.0,0.0,91.6000000000009,0.0,0.0,-9.094947017729282e-13,-3.031649005909761e-13,0.0,0.0,1.0,0.0,710.8922249999997,-0.0,-3.031649005909761e-13,0.0,30.907775000000004,741.8000000000001,91.6,0.0,15.1,15,349,0.0
8368,16,0.0,0.0,0.0,68.99999999999997,0.0,0.0,235.9092192912507,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,314.95880028553154,776.4626997144686,0.0,0.0,23.9785,1115.4,27.0,0.0,15.0,16,349,0.0
8369,17,0.0,0.0,0.0,59.50432011404109,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1011.4496666666666,-0.0,0.0,0.0,4.350333333333333,1015.8,101.0,0.0,14.5,17,349,0.0
8370,18,220.5000000000003,1.0,264.6000000000004,59.50432011404112,0.0,0.0,240.33580625431688,0.0,-3.410605131648481e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,798.4999999999998,0.0,0.0,0.0,1019.0,264.6,0.0,13.7,18,349,0.0
8371,19,239.83333333333331,1.0,287.8,49.83677693307217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,847.9666666666666,-0.0,0.0,0.0,0.0,1087.8,287.8,0.0,13.1,19,349,0.0
