,dates,Day,month,Temperature,Wind Speed,Solar Radiation,PV power,WT_power,Heating,Electricity,Cooling,Hour
6605,1900-10-03,276,10,15.8,5.55,0.0,0.0,11.22263382861795,0.0,598.0,16.8,5
6606,1900-10-03,276,10,15.7,4.95,0.0,0.0,3.9713413393038897,0.0,650.8,17.6,6
6607,1900-10-03,276,10,15.7,3.9,0.0,0.0,0.08337064929778136,0.0,850.2,20.0,7
6608,1900-10-03,276,10,15.8,3.25,0.0,0.0,0.0,0.0,819.4,21.6,8
6609,1900-10-03,276,10,16.0,3.3,0.0,0.0,0.0,0.0,777.2,22.799999999999997,9
6610,1900-10-03,276,10,16.3,3.0,0.0,0.0,0.0,0.0,826.4,24.2,10
6611,1900-10-03,276,10,16.5,2.55,0.0,0.0,0.0,0.0,941.4,24.6,11
6612,1900-10-03,276,10,16.7,2.3,0.0,0.0,0.0,0.0,1018.1999999999999,24.4,12
6613,1900-10-03,276,10,16.8,2.25,0.0,0.0,0.0,0.0,1081.0,24.6,13
6614,1900-10-03,276,10,17.6,2.25,0.1486111111111111,143.32204166666668,0.0,0.0,892.8,25.2,14
6615,1900-10-03,276,10,18.9,2.4,0.09277777777777778,88.914975,0.0,0.0,849.0,0.0,15
6616,1900-10-03,276,10,19.6,2.35,0.06583333333333333,62.87807499999999,0.0,0.0,801.8000000000001,10.8,16
6617,1900-10-03,276,10,20.0,2.1,0.04777777777777778,45.54416666666667,0.0,0.0,920.8000000000002,0.0,17
6618,1900-10-03,276,10,20.0,1.65,0.02272222222222222,21.65995833333333,0.0,0.0,961.5999999999999,0.0,18
6619,1900-10-03,276,10,19.7,1.3,0.0,0.0,0.0,0.0,1095.0,0.0,19
6620,1900-10-03,276,10,19.2,1.2,0.0,0.0,0.0,0.0,1411.8000000000002,0.0,20
6621,1900-10-03,276,10,18.7,1.7,0.0,0.0,0.0,0.0,791.0000000000001,2.4,21
6622,1900-10-03,276,10,18.1,3.1,0.0,0.0,0.0,0.0,741.5999999999999,6.0,22
6623,1900-10-03,276,10,17.6,4.45,0.0,0.0,1.1168736006513338,0.0,690.6,3.8,23
6624,1900-10-04,277,10,17.0,5.25,0.0,0.0,6.9814777121921425,0.0,511.0,1.0,0
6625,1900-10-04,277,10,16.4,4.8,0.0,0.0,2.861958070425401,0.0,519.8,0.6,1
6626,1900-10-04,277,10,15.6,4.2,0.0,0.0,0.44681457358029764,0.0,484.20000000000005,2.4,2
6627,1900-10-04,277,10,14.9,4.9,0.0,0.0,3.574516588642381,0.0,468.6,4.2,3
6628,1900-10-04,277,10,14.3,5.5,0.0,0.0,10.421331162222675,0.0,488.6,6.0,4
6629,1900-10-04,277,10,13.9,5.35,0.0,0.0,8.247995115001013,0.0,653.0,9.399999999999999,5
6630,1900-10-04,277,10,13.6,5.55,0.0,0.0,11.22263382861795,0.0,693.6,12.0,6
6631,1900-10-04,277,10,13.4,5.3,0.0,0.0,7.597150417260326,0.0,855.6,13.4,7
6632,1900-10-04,277,10,13.8,5.1,0.03861111111111111,37.9192,5.335721555058007,0.0,813.2,14.2,8
6633,1900-10-04,277,10,15.0,5.85,0.16916666666666666,165.19125,16.905841644616316,5.2,894.2,5.0,9
6634,1900-10-04,277,10,16.6,6.2,0.32222222222222224,312.2526666666667,25.640382658253625,0.0,832.4000000000001,17.4,10
6635,1900-10-04,277,10,18.3,7.55,0.45555555555555555,437.8595000000001,86.53629147160594,0.0,876.5999999999999,0.0,11
6636,1900-10-04,277,10,20.0,9.3,0.55,524.2875,254.16584571544894,175.0,1055.2,0.0,12
6637,1900-10-04,277,10,21.3,9.9,0.5805555555555556,549.9051250000001,341.48617952371256,43.8,1323.1999999999998,0.0,13
6638,1900-10-04,277,10,22.3,10.9,0.5472222222222223,515.7870416666668,527.8716873600652,0.0,1397.0000000000002,0.0,14
6639,1900-10-04,277,10,23.0,11.9,0.49722222222222223,467.04083333333335,772.0955831467536,0.0,1282.4,155.8,15
6640,1900-10-04,277,10,23.2,12.2,0.375,351.88874999999996,800.0,0.0,1484.6,424.79999999999995,16
6641,1900-10-04,277,10,23.0,12.6,0.22444444444444445,210.82066666666668,800.0,0.0,1411.8000000000002,479.20000000000005,17
6642,1900-10-04,277,10,22.2,11.8,0.07833333333333334,73.86990000000002,744.8477101567272,0.0,1329.4,457.8,18
6643,1900-10-04,277,10,21.0,10.7,0.0,0.0,486.21762670466086,0.0,1095.8000000000002,274.8,19
6644,1900-10-04,277,10,20.1,10.3,0.0,0.0,409.6000000000001,0.0,1216.6,188.2,20
6645,1900-10-04,277,10,19.3,8.35,0.0,0.0,148.61355587217585,0.0,1070.4,124.39999999999999,21
6646,1900-10-04,277,10,18.6,5.3,0.0,0.0,7.597150417260326,0.0,877.2,0.0,22
6647,1900-10-04,277,10,17.9,2.75,0.0,0.0,0.0,0.0,689.5999999999999,0.0,23
6648,1900-10-05,278,10,17.2,1.6,0.0,0.0,0.0,0.0,586.2,0.0,0
6649,1900-10-05,278,10,16.5,1.1,0.0,0.0,0.0,0.0,473.40000000000003,0.0,1
6650,1900-10-05,278,10,16.0,0.8,0.0,0.0,0.0,0.0,431.59999999999997,0.0,2
6651,1900-10-05,278,10,15.4,0.75,0.0,0.0,0.0,0.0,431.59999999999997,0.0,3
6652,1900-10-05,278,10,15.0,1.05,0.0,0.0,0.0,0.0,469.80000000000007,0.0,4
6653,1900-10-05,278,10,14.7,0.95,0.0,0.0,0.0,0.0,637.2,0.0,5
6654,1900-10-05,278,10,14.4,0.75,0.0,0.0,0.0,0.0,793.8,0.0,6
6655,1900-10-05,278,10,14.3,1.3,0.0,0.0,0.0,0.0,905.3999999999999,0.0,7
6656,1900-10-05,278,10,14.7,1.55,0.035277777777777776,34.4979625,0.0,0.0,863.1999999999999,5.2,8
6657,1900-10-05,278,10,15.9,1.5,0.1638888888888889,159.351625,0.0,0.0,804.2,7.6,9
6658,1900-10-05,278,10,17.6,2.4,0.3111111111111111,300.03866666666664,0.0,0.0,906.0000000000001,15.8,10
6659,1900-10-05,278,10,19.4,3.45,0.45,430.218,0.0,0.0,1116.2,0.0,11
6660,1900-10-05,278,10,21.0,4.1,0.5166666666666667,490.11000000000007,0.2813759413800117,0.0,1124.2,0.0,12
6661,1900-10-05,278,10,22.4,4.2,0.5472222222222223,515.5325833333334,0.44681457358029764,0.0,1187.0,0.0,13
6662,1900-10-05,278,10,23.5,4.3,0.5361111111111111,502.32270833333337,0.6669651943822509,0.0,1125.3999999999999,235.39999999999998,14
6663,1900-10-05,278,10,24.1,5.3,0.4777777777777778,446.3328333333333,7.597150417260326,0.0,977.0,299.6,15
6664,1900-10-05,278,10,24.4,6.45,0.3611111111111111,336.84083333333336,33.442540199470805,0.0,1144.8,529.2,16
6665,1900-10-05,278,10,24.1,7.95,0.18611111111111112,173.86220833333334,114.79242825157748,0.0,1211.0,558.4000000000001,17
6666,1900-10-05,278,10,23.3,8.25,0.05444444444444444,51.063716666666664,139.60920008141667,0.0,1156.4,505.20000000000005,18
6667,1900-10-05,278,10,22.2,7.3,0.0,0.0,71.47991044168532,0.0,891.0,337.59999999999997,19
6668,1900-10-05,278,10,21.2,5.45,0.0,0.0,9.659108487685735,0.0,990.6,250.39999999999998,20
6669,1900-10-05,278,10,20.5,3.65,0.0,0.0,0.004396499084062683,0.0,988.4000000000001,187.0,21
6670,1900-10-05,278,10,19.7,2.95,0.0,0.0,0.0,0.0,633.6,0.0,22
6671,1900-10-05,278,10,18.9,2.25,0.0,0.0,0.0,0.0,576.5999999999999,0.0,23
6672,1900-10-06,279,10,18.3,1.85,0.0,0.0,0.0,0.0,378.6,0.0,0
6673,1900-10-06,279,10,17.6,1.65,0.0,0.0,0.0,0.0,371.59999999999997,0.0,1
6674,1900-10-06,279,10,16.9,2.15,0.0,0.0,0.0,0.0,351.59999999999997,0.0,2
6675,1900-10-06,279,10,16.2,2.95,0.0,0.0,0.0,0.0,401.2,0.0,3
6676,1900-10-06,279,10,15.7,3.4,0.0,0.0,0.0,0.0,355.6,0.0,4
6677,1900-10-06,279,10,15.3,2.6,0.0,0.0,0.0,0.0,412.2,0.0,5
6678,1900-10-06,279,10,15.0,1.45,0.0,0.0,0.0,0.0,401.59999999999997,0.0,6
6679,1900-10-06,279,10,14.9,1.2,0.0,0.0,0.0,0.0,467.59999999999997,0.0,7
6680,1900-10-06,279,10,15.2,1.2,0.03222222222222222,31.43503333333333,0.0,0.0,446.6,0.0,8
6681,1900-10-06,279,10,16.3,1.75,0.14805555555555555,143.68125416666666,0.0,0.0,442.40000000000003,0.0,9
6682,1900-10-06,279,10,17.9,2.55,0.2727777777777778,262.6890916666667,0.0,0.0,470.79999999999995,0.0,10
6683,1900-10-06,279,10,19.5,3.4,0.3972222222222222,379.575625,0.0,0.0,448.8,0.0,11
6684,1900-10-06,279,10,21.1,5.05,0.46944444444444444,445.09670833333337,4.850966822715245,0.0,647.8,0.0,12
6685,1900-10-06,279,10,22.4,6.5,0.49166666666666664,463.19424999999995,35.17199267250153,0.0,747.2,59.0,13
6686,1900-10-06,279,10,23.3,7.2,0.5,468.9525,65.98396092000814,0.0,616.8,271.0,14
6687,1900-10-06,279,10,23.9,7.6,0.41944444444444445,392.22879166666667,89.7810706289436,0.0,574.6,305.59999999999997,15
6688,1900-10-06,279,10,24.2,7.4,0.3277777777777778,306.05266666666665,77.27286790148588,0.0,711.5999999999999,523.8000000000001,16
6689,1900-10-06,279,10,24.0,6.55,0.18222222222222223,170.314,36.960065133319766,0.0,832.6,553.4000000000001,17
6690,1900-10-06,279,10,23.2,6.55,0.065,60.994049999999994,36.960065133319766,0.0,823.4000000000001,520.2,18
6691,1900-10-06,279,10,22.1,7.1,0.0,0.0,60.77720333808261,0.0,910.6,343.0,19
6692,1900-10-06,279,10,21.2,6.7,0.0,0.0,42.68577244046407,0.0,1202.4,255.39999999999998,20
6693,1900-10-06,279,10,20.4,5.55,0.0,0.0,11.22263382861795,0.0,1014.4,190.2,21
6694,1900-10-06,279,10,19.7,4.4,0.0,0.0,0.9496438021575423,0.0,674.2,0.0,22
6695,1900-10-06,279,10,18.9,4.3,0.0,0.0,0.6669651943822509,0.0,674.0,0.0,23
6720,1900-10-08,281,10,18.6,4.5,0.0,0.0,1.3026663952778343,0.0,415.79999999999995,0.0,0
6721,1900-10-08,281,10,17.8,3.75,0.0,0.0,0.02035416242621616,0.0,377.6,0.0,1
6722,1900-10-08,281,10,17.0,3.65,0.0,0.0,0.004396499084062683,0.0,353.4,0.0,2
6723,1900-10-08,281,10,16.2,5.0,0.0,0.0,4.396499084062691,0.0,371.59999999999997,0.0,3
6724,1900-10-08,281,10,15.6,5.9,0.0,0.0,18.008060248320792,0.0,391.59999999999997,0.0,4
6725,1900-10-08,281,10,15.1,5.1,0.0,0.0,5.335721555058007,0.0,505.59999999999997,0.0,5
6726,1900-10-08,281,10,14.8,4.6,0.0,0.0,1.7338489721147956,0.0,570.6,0.0,6
6727,1900-10-08,281,10,14.6,4.8,0.0,0.0,2.861958070425401,0.0,780.0,0.0,7
6728,1900-10-08,281,10,14.9,4.85,0.026277777777777775,25.672469166666662,3.2050478322816995,0.0,719.5999999999999,0.0,8
6729,1900-10-08,281,10,15.9,4.75,0.14944444444444444,145.307075,2.5442703032770204,32.8,812.8,0.0,9
6730,1900-10-08,281,10,17.3,5.2,0.21694444444444444,209.52602916666666,6.400000000000001,0.0,847.2,0.0,10
6731,1900-10-08,281,10,18.8,6.35,0.36666666666666664,351.57099999999997,30.15558721758599,0.0,858.4000000000001,0.0,11
6732,1900-10-08,281,10,20.3,7.0,0.4,380.742,55.85182169753714,0.0,1142.0,0.0,12
6733,1900-10-08,281,10,21.5,7.0,0.49444444444444446,467.88041666666675,55.85182169753714,0.0,1149.6,93.80000000000001,13
6734,1900-10-08,281,10,22.4,6.9,0.45,423.9405,51.20000000000001,0.0,1010.5999999999999,271.6,14
6735,1900-10-08,281,10,23.0,8.15,0.4083333333333333,383.5475,130.97610421331166,0.0,978.6000000000001,305.79999999999995,15
6736,1900-10-08,281,10,23.2,8.95,0.2972222222222222,278.90441666666663,210.87384490128227,0.0,1091.0,499.0,16
6737,1900-10-08,281,10,23.0,8.5,0.1688888888888889,158.63733333333334,162.8332994097293,0.0,1176.4,521.5999999999999,17
6738,1900-10-08,281,10,22.2,9.05,0.05277777777777778,49.770500000000006,222.69586810502759,0.0,1090.8,487.8,18
6739,1900-10-08,281,10,21.2,8.65,0.0,0.0,177.9323427640953,0.0,778.4000000000001,330.4,19
6740,1900-10-08,281,10,20.3,6.9,0.0,0.0,51.20000000000001,0.0,893.8,251.20000000000002,20
6741,1900-10-08,281,10,19.6,5.05,0.0,0.0,4.850966822715245,0.0,923.2,186.4,21
6742,1900-10-08,281,10,18.9,3.75,0.0,0.0,0.02035416242621616,0.0,644.5999999999999,0.0,22
6743,1900-10-08,281,10,18.3,3.5,0.0,0.0,0.0,0.0,552.8,0.0,23
6744,1900-10-09,282,10,17.7,3.1,0.0,0.0,0.0,0.0,398.0,0.0,0
6745,1900-10-09,282,10,17.1,2.8,0.0,0.0,0.0,0.0,372.40000000000003,0.0,1
6746,1900-10-09,282,10,16.7,2.65,0.0,0.0,0.0,0.0,368.6,0.0,2
6747,1900-10-09,282,10,16.2,2.8,0.0,0.0,0.0,0.0,374.40000000000003,0.0,3
6748,1900-10-09,282,10,15.8,3.4,0.0,0.0,0.0,0.0,372.0,0.0,4
6749,1900-10-09,282,10,15.6,3.8,0.0,0.0,0.03517199267250146,0.0,529.8,0.0,5
6750,1900-10-09,282,10,15.4,4.0,0.0,0.0,0.1628332994097293,0.0,573.0,0.0,6
6751,1900-10-09,282,10,15.3,3.3,0.0,0.0,0.0,0.0,772.5999999999999,0.6,7
6752,1900-10-09,282,10,15.7,2.35,0.02861111111111111,27.845620833333335,0.0,138.2,817.0,0.8,8
6753,1900-10-09,282,10,16.8,1.8,0.15722222222222224,152.21155,0.0,34.6,820.0,0.0,9
6754,1900-10-09,282,10,18.4,1.55,0.29444444444444445,282.8698333333333,0.0,0.0,873.8,0.0,10
6755,1900-10-09,282,10,20.2,2.1,0.42777777777777776,407.3813333333333,0.0,0.0,1015.6,0.0,11
6756,1900-10-09,282,10,21.8,3.3,0.5194444444444445,490.8126666666667,0.0,0.0,1113.8000000000002,126.4,12
6757,1900-10-09,282,10,23.2,4.3,0.5333333333333333,500.46399999999994,0.6669651943822509,0.0,1132.0,369.4,13
6758,1900-10-09,282,10,24.3,4.6,0.5222222222222223,487.36650000000003,1.7338489721147956,0.0,1119.8,484.0,14
6759,1900-10-09,282,10,24.9,4.7,0.4722222222222222,439.38624999999996,2.251007531040099,0.0,926.8000000000001,0.0,15
6760,1900-10-09,282,10,25.2,5.1,0.375,348.40125,5.335721555058007,0.0,865.2,0.0,16
6761,1900-10-09,282,10,25.0,5.0,0.22694444444444445,211.05833333333334,4.396499084062691,0.0,794.2,0.0,17
6762,1900-10-09,282,10,24.2,5.2,0.07111111111111111,66.39786666666667,6.400000000000001,0.0,853.0000000000001,0.0,18
6763,1900-10-09,282,10,23.1,5.4,0.0,0.0,8.93498880521067,0.0,615.2,0.0,19
6764,1900-10-09,282,10,22.2,4.6,0.0,0.0,1.7338489721147956,0.0,859.8000000000001,0.0,20
6765,1900-10-09,282,10,21.6,3.95,0.0,0.0,0.11870547526969279,0.0,655.6,0.0,21
6766,1900-10-09,282,10,21.0,3.35,0.0,0.0,0.0,0.0,644.2,0.0,22
6767,1900-10-09,282,10,20.4,3.25,0.0,0.0,0.0,0.0,630.5999999999999,0.0,23
6768,1900-10-10,283,10,19.8,3.75,0.0,0.0,0.02035416242621616,0.0,436.0,0.0,0
6769,1900-10-10,283,10,19.3,3.65,0.0,0.0,0.004396499084062683,0.0,432.2,0.0,1
6770,1900-10-10,283,10,18.8,3.75,0.0,0.0,0.02035416242621616,0.0,431.59999999999997,0.0,2
6771,1900-10-10,283,10,18.3,4.4,0.0,0.0,0.9496438021575423,0.0,411.59999999999997,0.0,3
6772,1900-10-10,283,10,17.9,4.05,0.0,0.0,0.21673112151434945,0.0,451.59999999999997,0.0,4
6773,1900-10-10,283,10,17.7,3.35,0.0,0.0,0.0,0.0,551.5999999999999,0.0,5
6774,1900-10-10,283,10,17.5,3.6,0.0,0.0,0.0013026663952778377,0.0,633.6,0.0,6
6775,1900-10-10,283,10,17.4,4.5,0.0,0.0,1.3026663952778343,0.0,839.0,0.0,7
6776,1900-10-10,283,10,17.6,4.9,0.0,0.0,3.574516588642381,0.0,785.6,0.0,8
6777,1900-10-10,283,10,18.9,4.6,0.11833333333333333,113.40652499999999,1.7338489721147956,0.0,779.0,26.0,9
6778,1900-10-10,283,10,20.7,5.25,0.3416666666666667,324.58162500000003,6.9814777121921425,0.0,836.5999999999999,0.0,10
6779,1900-10-10,283,10,22.5,7.05,0.4861111111111111,457.73437499999994,58.2798290250356,0.0,865.6,0.0,11
6780,1900-10-10,283,10,24.0,8.15,0.5666666666666667,529.635,130.97610421331166,0.0,1017.4,0.0,12
6781,1900-10-10,283,10,25.1,8.5,0.6,557.721,162.8332994097293,0.0,928.8000000000001,0.0,13
6782,1900-10-10,283,10,26.0,8.75,0.5972222222222222,552.6395833333333,188.4998982291879,0.0,1035.4,0.0,14
6783,1900-10-10,283,10,26.5,9.5,0.5305555555555556,489.7160416666667,281.37594138001225,0.0,1020.3999999999999,0.0,15
6784,1900-10-10,283,10,26.7,10.2,0.4083333333333333,376.522125,391.7938530429471,0.0,959.8000000000001,0.0,16
6785,1900-10-10,283,10,26.3,10.0,0.2363888888888889,218.41269583333334,357.74475880317516,0.0,856.2,0.0,17
6786,1900-10-10,283,10,25.5,11.4,0.07055555555555555,65.452625,642.2653368613882,0.0,842.2,0.0,18
6787,1900-10-10,283,10,24.3,12.3,0.0,0.0,800.0,0.0,516.8,0.0,19
6788,1900-10-10,283,10,23.5,10.9,0.0,0.0,527.8716873600652,0.0,585.6,0.0,20
6789,1900-10-10,283,10,22.9,9.5,0.0,0.0,281.37594138001225,0.0,590.6,0.0,21
6790,1900-10-10,283,10,22.4,7.55,0.0,0.0,86.53629147160594,0.0,616.4,0.0,22
6791,1900-10-10,283,10,21.8,6.5,0.0,0.0,35.17199267250153,0.0,654.4,0.0,23
6792,1900-10-11,284,10,21.3,6.15,0.0,0.0,24.24213311622228,0.0,432.8,0.0,0
6793,1900-10-11,284,10,20.7,4.8,0.0,0.0,2.861958070425401,0.0,371.4,0.0,1
6794,1900-10-11,284,10,20.2,3.6,0.0,0.0,0.0013026663952778377,0.0,376.6,0.0,2
6795,1900-10-11,284,10,19.7,3.8,0.0,0.0,0.03517199267250146,0.0,348.6,0.0,3
6796,1900-10-11,284,10,19.3,3.65,0.0,0.0,0.004396499084062683,0.0,389.20000000000005,0.0,4
6797,1900-10-11,284,10,19.0,1.85,0.0,0.0,0.0,0.0,508.6,0.0,5
6798,1900-10-11,284,10,18.8,1.15,0.0,0.0,0.0,0.0,670.6,0.0,6
6799,1900-10-11,284,10,18.6,1.3,0.0,0.0,0.0,0.0,823.0,0.0,7
6800,1900-10-11,284,10,18.8,1.25,0.0,0.0,0.0,0.0,774.4,0.0,8
6801,1900-10-11,284,10,20.0,1.35,0.11722222222222223,111.74208333333333,0.0,0.0,745.3999999999999,0.0,9
6802,1900-10-11,284,10,21.6,1.4,0.3194444444444444,302.13374999999996,0.0,0.0,786.8000000000001,0.0,10
6803,1900-10-11,284,10,23.2,2.05,0.4527777777777778,424.8730833333333,0.0,0.0,840.3999999999999,0.0,11
6804,1900-10-11,284,10,24.5,3.3,0.5361111111111111,499.8297916666666,0.0,0.0,1080.3999999999999,822.2,12
6805,1900-10-11,284,10,25.6,4.7,0.5694444444444444,527.9945833333333,2.251007531040099,0.0,1274.2,487.40000000000003,13
6806,1900-10-11,284,10,26.3,5.35,0.5305555555555556,490.2094583333334,8.247995115001013,0.0,1120.8,533.0,14
6807,1900-10-11,284,10,26.8,5.9,0.4666666666666667,430.094,18.008060248320792,0.0,1249.0,518.0,15
6808,1900-10-11,284,10,26.9,7.25,0.3416666666666667,314.731375,68.69529818847954,0.0,1262.6,813.0,16
6809,1900-10-11,284,10,26.5,7.65,0.19555555555555557,180.50266666666667,93.1059637695909,0.0,1326.0,847.0,17
6810,1900-10-11,284,10,25.8,6.65,0.05638888888888889,52.2319,40.71597801750458,0.0,1309.8,813.1999999999999,18
6811,1900-10-11,284,10,24.8,5.7,0.0,0.0,13.870791776918384,0.0,997.4,639.0,19
6812,1900-10-11,284,10,24.0,5.1,0.0,0.0,5.335721555058007,0.0,1087.8,547.6,20
6813,1900-10-11,284,10,23.3,4.5,0.0,0.0,1.3026663952778343,0.0,1215.6,491.4,21
6814,1900-10-11,284,10,22.7,4.2,0.0,0.0,0.44681457358029764,0.0,715.3999999999999,13.200000000000001,22
6815,1900-10-11,284,10,22.0,3.85,0.0,0.0,0.055851821697537204,0.0,676.5999999999999,0.0,23
6840,1900-10-13,286,10,19.3,0.75,0.0,0.0,0.0,0.0,433.40000000000003,0.0,0
6841,1900-10-13,286,10,18.7,0.4,0.0,0.0,0.0,0.0,411.59999999999997,0.0,1
6842,1900-10-13,286,10,18.3,0.35,0.0,0.0,0.0,0.0,431.59999999999997,0.0,2
6843,1900-10-13,286,10,17.8,0.5,0.0,0.0,0.0,0.0,411.59999999999997,0.0,3
6844,1900-10-13,286,10,17.4,0.5,0.0,0.0,0.0,0.0,411.59999999999997,4.2,4
6845,1900-10-13,286,10,17.2,0.2,0.0,0.0,0.0,0.0,473.2,8.4,5
6846,1900-10-13,286,10,16.9,0.1,0.0,0.0,0.0,0.0,493.2,14.2,6
6847,1900-10-13,286,10,16.8,0.05,0.0,0.0,0.0,0.0,562.8,13.200000000000001,7
6848,1900-10-13,286,10,16.9,0.05,0.0,0.0,0.0,0.0,509.20000000000005,10.0,8
6849,1900-10-13,286,10,18.1,0.15,0.1025,98.61371249999999,0.0,0.0,465.4000000000001,9.8,9
6850,1900-10-13,286,10,19.9,0.25,0.28055555555555556,267.5700416666667,0.0,0.0,502.6,5.4,10
6851,1900-10-13,286,10,21.5,0.35,0.4,378.51000000000005,0.0,0.0,561.5999999999999,0.0,11
6852,1900-10-13,286,10,23.0,0.7,0.45555555555555555,427.90333333333336,0.0,0.0,1161.2,92.8,12
6853,1900-10-13,286,10,24.1,1.35,0.5,467.0925,0.0,0.0,783.8000000000001,279.40000000000003,13
6854,1900-10-13,286,10,24.9,1.7,0.5027777777777778,467.817125,0.0,0.0,668.8,366.2,14
6855,1900-10-13,286,10,25.4,1.85,0.4388888888888889,407.35033333333337,0.0,0.0,708.0000000000001,386.4,15
6856,1900-10-13,286,10,25.5,2.0,0.33611111111111114,311.80187500000005,0.0,0.0,862.0,617.8,16
6857,1900-10-13,286,10,25.1,2.0,0.1988888888888889,184.87418333333332,0.0,0.0,820.3999999999999,643.6,17
6858,1900-10-13,286,10,24.3,1.7,0.050277777777777775,46.9219875,0.0,0.0,768.8,590.8,18
6859,1900-10-13,286,10,23.1,1.05,0.0,0.0,0.0,0.0,843.0,408.8,19
6860,1900-10-13,286,10,22.2,0.85,0.0,0.0,0.0,0.0,1030.8,319.40000000000003,20
6861,1900-10-13,286,10,21.6,0.85,0.0,0.0,0.0,0.0,952.8,256.2,21
6862,1900-10-13,286,10,21.0,0.75,0.0,0.0,0.0,0.0,751.8000000000001,0.0,22
6863,1900-10-13,286,10,20.3,0.45,0.0,0.0,0.0,0.0,597.6,0.0,23
6864,1900-10-14,287,10,19.7,0.15,0.0,0.0,0.0,0.0,392.0,0.0,0
6865,1900-10-14,287,10,19.1,0.15,0.0,0.0,0.0,0.0,394.6,0.0,1
6866,1900-10-14,287,10,18.5,0.15,0.0,0.0,0.0,0.0,374.6,0.0,2
6867,1900-10-14,287,10,17.9,0.55,0.0,0.0,0.0,0.0,377.59999999999997,0.0,3
6868,1900-10-14,287,10,17.4,0.95,0.0,0.0,0.0,0.0,377.59999999999997,0.0,4
6869,1900-10-14,287,10,17.2,0.65,0.0,0.0,0.0,0.0,416.59999999999997,0.0,5
6870,1900-10-14,287,10,16.9,0.5,0.0,0.0,0.0,0.0,410.0,0.0,6
6871,1900-10-14,287,10,16.7,0.5,0.0,0.0,0.0,0.0,568.0,0.0,7
6872,1900-10-14,287,10,16.9,0.25,0.0,0.0,0.0,0.0,583.4000000000001,0.0,8
6873,1900-10-14,287,10,17.9,0.4,0.10666666666666667,102.72160000000001,0.0,0.0,527.6,0.0,9
6874,1900-10-14,287,10,19.7,0.75,0.2861111111111111,273.1345416666666,0.0,0.0,558.6,0.0,10
6875,1900-10-14,287,10,21.3,0.9,0.3972222222222222,376.25087499999995,0.0,0.0,823.9999999999999,0.0,11
6876,1900-10-14,287,10,22.6,1.0,0.46944444444444444,441.82233333333335,0.0,0.0,845.8,297.4,12
6877,1900-10-14,287,10,23.7,1.5,0.5222222222222223,488.82349999999997,0.0,0.0,1232.4,439.0,13
6878,1900-10-14,287,10,24.5,2.1,0.49166666666666664,458.393125,0.0,0.0,1011.5999999999999,540.0,14
6879,1900-10-14,287,10,24.9,2.55,0.4222222222222222,392.863,0.0,0.0,645.8,447.59999999999997,15
6880,1900-10-14,287,10,25.0,2.8,0.28888888888888886,268.66666666666663,0.0,0.0,781.0,617.0,16
6881,1900-10-14,287,10,24.6,3.0,0.15638888888888888,145.73255,0.0,0.0,769.5999999999999,618.0,17
6882,1900-10-14,287,10,23.7,3.15,0.03944444444444444,36.921775,0.0,0.0,758.6,551.4,18
6883,1900-10-14,287,10,22.6,3.35,0.0,0.0,0.0,0.0,850.6,382.8,19
6884,1900-10-14,287,10,21.7,3.15,0.0,0.0,0.0,0.0,987.2,295.4,20
6885,1900-10-14,287,10,21.0,2.7,0.0,0.0,0.0,0.0,947.2,232.0,21
6886,1900-10-14,287,10,20.4,2.45,0.0,0.0,0.0,0.0,582.2,2.8000000000000003,22
6887,1900-10-14,287,10,19.7,1.75,0.0,0.0,0.0,0.0,565.0,0.0,23
6888,1900-10-15,288,10,19.1,1.45,0.0,0.0,0.0,0.0,390.79999999999995,0.0,0
6889,1900-10-15,288,10,18.4,1.45,0.0,0.0,0.0,0.0,371.59999999999997,0.0,1
6890,1900-10-15,288,10,17.9,1.45,0.0,0.0,0.0,0.0,396.6,0.0,2
6891,1900-10-15,288,10,17.4,2.15,0.0,0.0,0.0,0.0,381.99999999999994,0.0,3
6892,1900-10-15,288,10,16.9,2.6,0.0,0.0,0.0,0.0,402.0,0.0,4
6893,1900-10-15,288,10,16.7,2.2,0.0,0.0,0.0,0.0,419.0,0.8,5
6894,1900-10-15,288,10,16.4,1.9,0.0,0.0,0.0,0.0,438.8,6.800000000000001,6
6895,1900-10-15,288,10,16.2,1.9,0.0,0.0,0.0,0.0,512.8,7.6,7
6896,1900-10-15,288,10,16.3,2.1,0.0,0.0,0.0,0.0,468.79999999999995,11.399999999999999,8
6897,1900-10-15,288,10,17.4,2.3,0.10777777777777778,104.04220000000001,0.0,0.0,437.0,17.2,9
6898,1900-10-15,288,10,19.3,2.7,0.325,310.864125,0.0,0.0,449.20000000000005,16.8,10
6899,1900-10-15,288,10,21.0,3.9,0.45555555555555555,432.14000000000004,0.08337064929778136,0.0,511.0,0.0,11
6900,1900-10-15,288,10,22.5,4.85,0.525,494.353125,3.2050478322816995,0.0,687.4000000000001,22.400000000000002,12
6901,1900-10-15,288,10,23.6,4.65,0.5694444444444444,533.2904166666665,1.9811927539181782,0.0,621.4,260.2,13
6902,1900-10-15,288,10,24.4,4.2,0.5555555555555556,518.2166666666668,0.44681457358029764,0.0,754.4,352.8,14
6903,1900-10-15,288,10,24.9,5.0,0.4861111111111111,452.30937499999993,4.396499084062691,0.0,866.6000000000001,379.0,15
